ngchiang,Lungchiang,04,,23.3997222,120.1744444
ug,butwala,Butwala,70,,0.75,32.8333333
ug,buungula,Buungula,52,,-0.8333333,30.7333333
ug,buvi,Buvi,96,,0.1333333,32.45
ug,buvule,Buvule,38,,0.8333333,33.4666667
ug,buvulunguti,Buvulunguti,38,,1.1666667,33.4333333
ug,buwabwala,Buwabwala,87,,0.9063889,34.3619444
ug,buwaga,Buwaga,90,,0.1333333,32.9833333
ug,buwaiswa,Buwaiswa,38,,0.9166667,33.1333333
ug,buwalasi,Buwalasi,94,,1.15,34.2166667
ug,buwalira,Buwalira,38,,1.0,33.6166667
ug,buwama,Buwama,89,,0.0608333,32.0963889
ug,buwambo,Buwambo,96,,0.5,32.55
ug,buwana,Buwana,70,,1.1666667,32.2
ug,buwanda,Buwanda,41,,0.9833333,31.1
ug,buwanda,Buwanda,89,,0.05,32.1166667
ug,buwanfu,Buwanfu,76,,0.6833333,33.9166667
ug,buwanga,Buwanga,56,,0.5333333,31.3333333
ug,buwanga,Buwanga,76,,0.8,33.85
ug,buwange,Buwange,60,,0.9266667,33.9808333
ug,buwangire,Buwangire,89,,-0.2333333,31.9666667
ug,buwanku,Buwanku,70,,1.2333333,31.9
ug,buwasyu,Buwasyu,87,,0.9166667,34.35
ug,buwate,Buwate,36,,0.4,32.6166667
ug,buwaya,Buwaya,86,,0.25,33.5166667
ug,buwaya,Buwaya,90,,0.1333333,32.9833333
ug,buwayo,Buwayo,66,,0.5333333,33.9166667
ug,buwe,Buwe,36,,0.1,32.2
ug,buwekwa,Buwekwa,61,,-0.25,31.1666667
ug,buwembe,Buwembe,67,,0.4622222,33.9738889
ug,buwenda,Buwenda,90,,0.4666667,33.1833333
ug,buwenge,Buwenge,33,15130,0.6422222,33.1744444
ug,buwere,Buwere,89,,0.0833333,32.1
ug,buwira,Buwira,36,,0.0333333,32.4333333
ug,buwiri,Buwiri,78,,0.6333333,33.3333333
ug,buwola,Buwola,56,,0.4333333,33.05
ug,buwola,Buwola,76,,0.7666667,33.8333333
ug,buwola,Buwola,78,,0.8333333,33.7666667
ug,buwologoma,Buwologoma,38,,0.7333333,33.3666667
ug,buwolya,Buwolya,66,,0.4166667,33.8166667
ug,buwolya,Buwolya,86,,0.4833333,33.4833333
ug,buwonda,Buwonda,41,,1.0833333,31.4
ug,buwongo,Buwongo,78,,0.8,33.5833333
ug,buwoya,Buwoya,78,,0.65,33.6166667
ug,buwuja,Buwuja,90,,0.1166667,32.7833333
ug,buwumba,Buwumba,67,,0.4525,34.0372222
ug,buwunga,Buwunga,66,,0.5455556,33.6827778
ug,buwunga,Buwunga,71,,-0.3727778,31.7930556
ug,buwungiro,Buwungiro,83,,0.7833333,32.85
ug,buwuni,Buwuni,66,,0.5277778,33.8636111
ug,buyabi,Buyabi,78,,0.7,33.3166667
ug,buyaga,Buyaga,41,,1.0166667,30.6333333
ug,buyaga,Buyaga,61,,-0.2333333,31.25
ug,buyaga,Buyaga,71,,-0.5,31.8
ug,buyaga,Buyaga,94,,1.2666667,34.2833333
ug,buyala,Buyala,90,,0.5166667,33.1333333
ug,buyamba,Buyamba,61,,-0.6563889,31.3947222
ug,buyamba,Buyamba,78,,0.6,33.25
ug,buyana,Buyana,56,,0.1666667,31.9833333
ug,buyanga,Buyanga,78,,0.6475,33.6125
ug,buyange,Buyange,78,,0.8833333,33.7333333
ug,buyanja,Buyanja,29,,-0.6,30.2333333
ug,buyanja,Buyanja,41,,0.7166667,31.05
ug,buyanza,Buyanza,93,,-0.8930556,29.9802778
ug,buyanzha,Buyanzha,93,,-0.8930556,29.9802778
ug,buyayu,Buyayu,28,,0.75,30.1166667
ug,buye,Buye,56,,0.2166667,32.0
ug,buye,Buye,96,,0.3666667,32.6
ug,buyege,Buyege,96,,0.1333333,32.3833333
ug,buyemba,Buyemba,76,,0.6166667,34.1166667
ug,buyende,Buyende,38,,1.1516667,33.155
ug,buyenvu,Buyenvu,78,,0.9,33.7666667
ug,buyenzi,Buyenzi,52,,-0.35,30.5166667
ug,buyindi,Buyindi,76,,0.55,33.95
ug,buyinja,Buyinja,61,,-0.2166667,31.6
ug,buyira,Buyira,36,,0.0333333,32.4333333
ug,buyiri,Buyiri,90,,0.2166667,32.9
ug,buyobe,Buyobe,70,,0.7666667,32.8666667
ug,buyobo,Buyobo,94,,1.1666667,34.2833333
ug,buyoga,Buyoga,89,,-0.3666667,32.2666667
ug,buyola,Buyola,78,,0.6833333,33.3
ug,buyomba,Buyomba,90,,0.3333333,32.95
ug,buyondo,Buyondo,42,,0.9666667,31.6
ug,buyondo,Buyondo,62,,-0.7,29.7666667
ug,buyonga,Buyonga,96,,0.45,32.3333333
ug,buyonjo,Buyonjo,38,,1.0533333,33.4705556
ug,buyuge,Buyuge,38,,1.1166667,33.4833333
ug,buyugu,Buyugu,38,,1.1833333,33.4333333
ug,buyuki,Buyuki,56,,0.6333333,32.7166667
ug,buyumba,Buyumba,38,,1.2833333,33.3166667
ug,buyunda,Buyunda,66,,0.45,33.9333333
ug,buyundo,Buyundo,66,,0.1666667,33.8833333
ug,buyunga,Buyunga,38,,0.8833333,33.5333333
ug,buyunze,Buyunze,38,,0.8166667,33.3
ug,buzhaga,Buzhaga,29,,-0.7333333,30.3833333
ug,buzheringi,Buzheringi,93,,-0.85,29.75
ug,buzi,Buzi,96,,0.15,32.5333333
ug,buzimba,Buzimba,89,,0.1333333,31.9
ug,buzinga,Buzinga,52,,0.05,30.7
ug,buzinga,Buzinga,61,,-0.4166667,31.5166667
ug,buzzi,Buzzi,96,,0.15,32.5333333
ug,bwacapila,Bwacapila,41,,0.8666667,31.4
ug,bwaise,Bwaise,37,,0.3508333,32.5669444
ug,bwajale,Bwajale,41,,1.0,31.2
ug,bwaka,Bwaka,90,,0.2,33.3
ug,bwala,Bwala,83,,1.0333333,32.8
ug,bwala,Bwala,89,,0.0833333,31.9833333
ug,bwalala,Bwalala,83,,1.0333333,32.8
ug,bwalumuli,Bwalumuli,52,,-0.3416667,30.8197222
ug,bwambara,Bwambara,93,,-0.6472222,29.8277778
ug,bwami,Bwami,61,,-0.3666667,31.5
ug,bwamulamira,Bwamulamira,41,,0.8,31.0666667
ug,bwamulamira,Bwamulamira,83,,1.0166667,32.8
ug,bwangamba,Bwangamba,29,,-0.5166667,30.4166667
ug,bwanja,Bwanja,56,,0.7333333,31.9
ug,bwanjale,Bwanjale,41,,1.0,31.2
ug,bwanjebe,Bwanjebe,43,,-1.3333333,29.6166667
ug,bwanswa,Bwanswa,41,,0.7833333,31.3166667
ug,bwanzha,Bwanzha,93,,-0.9166667,29.7666667
ug,bwasa,Bwasa,61,,-0.9833333,31.35
ug,bwasa,Bwasa,71,,0.0119444,31.7555556
ug,bwasanku,Bwasanku,70,,0.6666667,32.55
ug,bwato,Bwato,42,,1.0333333,31.6
ug,bwawamala,Bwawamala,56,,0.2833333,31.2833333
ug,bwayuya,Bwayuya,78,,0.9333333,33.4666667
ug,bwegire,Bwegire,83,,0.6833333,32.7666667
ug,bwende,Bwende,71,,-0.7,31.75
ug,bwendero,Bwendero,36,,-0.4088889,32.2036111
ug,bwenderwa,Bwenderwa,40,,0.4166667,30.1
ug,bwengamba,Bwengamba,29,,-0.5166667,30.4166667
ug,bwentama,Bwentama,52,,-0.4333333,30.6
ug,bwenyege,Bwenyege,61,,-0.4833333,31.25
ug,bwera,Bwera,40,,0.0661111,29.7775
ug,bwera,Bwera,52,,-0.15,30.45
ug,bwera,Bwera,61,,-0.15,31.4
ug,bwera,Bwera,74,,-0.05,31.4
ug,bwerabyange,Bwerabyange,59,,-0.935,30.2880556
ug,bweramule,Bweramule,28,,0.9666667,30.2
ug,bweranyangi,Bweranyangi,29,,-0.55,30.2166667
ug,bwerenga,Bwerenga,96,,0.1383333,32.5722222
ug,bwesa,Bwesa,71,,-0.0122222,31.74
ug,bweya,Bweya,89,,0.25,32.2833333
ug,bweya,Bweya,96,,0.1833333,32.55
ug,bweyale,Bweyale,80,,1.6166667,33.05
ug,bweyale,Bweyale,83,,1.3833333,32.7833333
ug,bweyale,Bweyale,89,,-0.0666667,31.5333333
ug,bweyo,Bweyo,71,,-0.2333333,31.7666667
ug,bweyogerere,Bweyogerere,90,11473,0.3558333,32.6672222
ug,bweyongede,Bweyongede,56,,0.6166667,31.6
ug,bwigule,Bwigule,86,,0.4666667,33.45
ug,bwijanga,Bwijanga,31,,1.5352778,31.5941667
ug,bwire,Bwire,73,,1.3833333,32.45
ug,bwisi,Bwisi,52,,0.4033333,30.6875
ug,bwite,Bwite,38,,0.9666667,33.4333333
ug,bwizibwera,Bwizibwera,52,,-0.5916667,30.6286111
ug,bwizi,Bwizi,52,,0.4033333,30.6875
ug,bwobo,Bwobo,30,,2.6666667,31.9666667
ug,bwolemera,Bwolemera,78,,0.6666667,33.4333333
ug,bwologoma,Bwologoma,38,,0.7333333,33.3666667
ug,bwolya,Bwolya,66,,0.4166667,33.8166667
ug,bwongera,Bwongera,59,,-0.8166667,30.1
ug,bwongyera,Bwongyera,59,,-0.8166667,30.1
ug,byakabanda,Byakabanda,61,,-0.7425,31.4063889
ug,byanamira,Byanamira,52,,-0.25,30.7
ug,byante,Byante,71,,-0.65,31.7666667
ug,byero,Byero,38,,1.2,33.25
ug,byesika,Byesika,74,,-0.05,31.45
ug,byezitile,Byezitile,61,,-0.5666667,31.2333333
ug,cawente,Cawente,26,,1.7758333,32.6608333
ug,cegere,Cegere,26,,2.0827778,32.5027778
ug,chabahinga,Chabahinga,34,,-1.2666667,29.95
ug,chahi,Chahi,43,,-1.2833333,29.7
ug,chakali,Chakali,50,,1.8,32.3166667
ug,chakolomun,Chakolomun,45,,3.3166667,34.3166667
ug,chakwala,Chakwala,47,,1.65,32.6666667
ug,chamdako,Chamdako,80,,1.6833333,33.05
ug,chamidako,Chamidako,80,,1.6833333,33.05
ug,chamudako,Chamudako,80,,1.6833333,33.05
ug,chanjojo,Chanjojo,40,,0.1833333,30.0166667
ug,chankoko,Chankoko,52,,-0.25,30.9833333
ug,chawanti,Chawanti,26,,1.7758333,32.6608333
ug,chebonet,Chebonet,91,,1.3458333,34.3961111
ug,chegere,Chegere,26,,2.0827778,32.5027778
ug,chegeru,Chegeru,26,,2.0827778,32.5027778
ug,chelekura,Chelekura,60,,1.3,33.6666667
ug,chenkoni,Chenkoni,59,,-0.8833333,30.5333333
ug,chepsikunya,Chepsikunya,91,,1.5466667,34.5375
ug,cheptui,Cheptui,94,,1.3836111,34.3469444
ug,cherekula,Cherekula,60,,1.3,33.6666667
ug,cherekura,Cherekura,60,,1.3,33.6666667
ug,chesebere,Chesebere,94,,1.4166667,34.3833333
ug,chesoweri,Chesoweri,39,,1.3333333,34.6666667
ug,chiawanti,Chiawanti,26,,1.7758333,32.6608333
ug,chiko,Chiko,33,,0.5691667,33.2655556
ug,chitwe,Chitwe,59,,-1.0416667,30.4947222
ug,chivare,Chivare,59,,-0.95,30.0833333
ug,chondo,Chondo,59,,-0.9833333,30.2666667
ug,chuchu,Chuchu,45,,2.8833333,33.95
ug,chumu,Chumu,41,,0.7666667,31.1333333
ug,chwagere,Chwagere,69,,1.8483333,33.0786111
ug,chwagire,Chwagire,69,,1.8483333,33.0786111
ug,chwagiri,Chwagiri,69,,1.8483333,33.0786111
ug,cilio,Cilio,77,,3.2,31.0333333
ug,cunumu,Cunumu,77,,2.9666667,31.35
ug,curu,Curu,77,,3.0333333,31.2
ug,cwero,Cwero,30,,2.9475,32.5883333
ug,cyahafi,Cyahafi,43,,-1.3375,29.7602778
ug,dabani,Dabani,67,,0.4358333,34.0522222
ug,dadasi,Dadasi,69,,1.85,33.9666667
ug,dadira,Dadira,66,,0.2897222,34.0166667
ug,dagala,Dagala,73,,1.3666667,32.65
ug,daje,Daje,56,,0.45,32.2833333
ug,dakabela,Dakabela,69,,1.9,33.6166667
ug,dakabera,Dakabera,69,,1.9,33.6166667
ug,dakum,Dakum,80,,2.0666667,33.4
ug,dalamba,Dalamba,56,,0.6,31.6666667
ug,damba,Damba,90,,0.0166667,32.8
ug,dangala,Dangala,56,,0.4,32.9833333
ug,danya,Danya,77,,3.3666667,30.95
ug,daru,Daru,90,,0.4186111,33.1730556
ug,debeza,Debeza,56,,0.6494444,31.5188889
ug,degaya,Degaya,89,,-0.3833333,32.3
ug,degeya,Degeya,61,,-0.3833333,31.5166667
ug,degeya,Degeya,89,,-0.3833333,32.3
ug,degiya,Degiya,77,,2.9,31.3333333
ug,dei,Dei,58,,2.1833333,31.2833333
ug,dekere,Dekere,80,,1.65,33.0
ug,delphi,Delphi,56,,0.5333333,31.35
ug,delu,Delu,77,,3.25,31.4666667
ug,dembe,Dembe,90,,0.0166667,32.9333333
ug,dewe,Dewe,96,,0.1666667,32.5666667
ug,diima,Diima,71,,-0.6444444,31.7961111
ug,diima point,Diima Point,71,,-0.6444444,31.7961111
ug,dodos,Dodos,69,,1.95,33.7666667
ug,dodosi,Dodosi,69,,1.95,33.7666667
ug,doko,Doko,60,,0.9333333,34.05
ug,dokolo,Dokolo,47,,1.8983333,33.1775
ug,dokolo,Dokolo,69,,1.9,33.7166667
ug,dokolo,Dokolo,95,,1.7,33.5833333
ug,dokoro,Dokoro,69,,1.9,33.7166667
ug,doya,Doya,80,,1.6333333,33.0666667
ug,dufile,Dufile,65,,3.5522222,31.9486111
ug,dufile old fort,Dufile Old Fort,65,,3.5666667,31.9666667
ug,duhanga,Duhanga,59,,-0.8011111,30.2641667
ug,dumu,Dumu,71,,-0.6444444,31.7961111
ug,durama,Durama,79,,0.5333333,30.3166667
ug,dusandala,Dusandala,85,,0.6833333,31.25
ug,dusandara,Dusandara,85,,0.6833333,31.25
ug,dwabarasi,Dwabarasi,52,,0.1,30.5666667
ug,eba,Eba,77,,2.7666667,31.0333333
ug,ebude,Ebude,66,,0.2819444,33.9611111
ug,edrivu,Edrivu,58,,2.7,30.8666667
ug,ejemoruno,Ejemoruno,80,,1.85,33.5666667
ug,ejomi,Ejomi,77,,3.15,31.0833333
ug,ekininga,Ekininga,29,,-0.4833333,30.2166667
ug,ekobatum,Ekobatum,69,,2.1333333,33.8333333
ug,ekoit,Ekoit,69,,2.3666667,33.6833333
ug,ekulonya,Ekulonya,69,,2.2166667,34.0166667
ug,ekwera,Ekwera,47,,1.8166667,32.9833333
ug,emeng,Emeng,26,,1.85,32.55
ug,emerikit,Emerikit,60,,0.8444444,34.1011111
ug,emyemya,Emyemya,69,,2.2166667,33.75
ug,enengo,Enengo,29,,-0.4833333,30.2333333
ug,entebbe,Entebbe,36,62971,0.0644444,32.4469444
ug,erezeli,Erezeli,77,,3.3,31.3333333
ug,erima,Erima,83,,1.35,32.7333333
ug,eruba,Eruba,77,,2.9555556,30.9316667
ug,eruko,Eruko,95,,1.55,33.2
ug,erusi,Erusi,58,,2.3333333,31.1
ug,erute,Erute,47,,2.1647222,32.925
ug,eruti,Eruti,47,,2.1647222,32.925
ug,etam,Etam,47,,1.6666667,32.7
ug,etori,Etori,77,,3.0,30.8333333
ug,ewadri,Ewadri,77,,3.1,30.95
ug,fajao,Fajao,30,,2.2666667,31.7
ug,fort george,Fort George,40,,-0.1416667,29.8302778
ug,fort portal,Fort Portal,79,42671,0.6938889,30.2663889
ug,fumbya,Fumbya,50,,1.6166667,31.6166667
ug,fundu,Fundu,77,,3.0666667,31.45
ug,gaba,Gaba,70,,0.2647222,32.6272222
ug,gaba,Gaba,90,,0.1,32.9333333
ug,gabichunchu,Gabichunchu,52,,0.1666667,30.9
ug,gabi,Gabi,58,,2.4666667,31.3833333
ug,gadumire,Gadumire,38,,0.9166667,33.6333333
ug,gala,Gala,50,,1.3,31.8166667
ug,galatiya,Galatiya,90,,0.2833333,32.3833333
ug,galiraya,Galiraya,73,,1.3130556,32.8675
ug,gama,Gama,95,,1.7333333,33.5666667
ug,gamba,Gamba,56,,0.6333333,32.0666667
ug,gamba,Gamba,58,,2.5833333,30.8
ug,gambirana,Gambirana,26,,0.9,32.7
ug,ganda,Ganda,71,,-0.0641667,31.69
ug,gangama,Gangama,56,,0.65,32.9666667
ug,gangu,Gangu,56,,0.3833333,33.0333333
ug,gangu,Gangu,70,,0.7,32.3166667
ug,gantama,Gantama,74,,-0.0333333,31.1666667
ug,garegere,Garegere,47,,2.7166667,33.6
ug,gavu,Gavu,70,,0.6333333,32.6166667
ug,gavu,Gavu,83,,0.6333333,32.8166667
ug,gavu,Gavu,90,,0.3333333,32.3333333
ug,gayaza,Gayaza,41,,0.8,31.1166667
ug,gayaza,Gayaza,42,,0.95,31.5166667
ug,gayaza,Gayaza,52,,-0.8161111,30.8052778
ug,gayaza,Gayaza,56,,0.5333333,31.9166667
ug,gayaza,Gayaza,61,,-0.45,31.1666667
ug,gayaza,Gayaza,70,,0.8194444,32.6322222
ug,gayaza,Gayaza,71,,-0.0833333,31.6
ug,gayaza,Gayaza,83,,1.0666667,32.8833333
ug,gayaza,Gayaza,89,,0.2333333,31.8833333
ug,gayaza,Gayaza,96,,0.1,32.4166667
ug,gegede,Gegede,90,,0.4436111,32.8013889
ug,getanyang,Getanyang,95,,1.4333333,33.55
ug,getom,Getom,69,,1.8666667,33.8833333
ug,ggoli,Ggoli,89,,0.1333333,32.2333333
ug,ggwanga,Ggwanga,89,,0.1,31.6666667
ug,giligili,Giligili,58,,2.65,31.0166667
ug,giligili,Giligili,77,,3.0,30.8833333
ug,gimara,Gimara,65,,3.4,31.55
ug,gimbi,Gimbi,83,,0.7166667,32.7833333
ug,giriairoi,Giriairoi,46,,1.5666667,33.7666667
ug,girigiroi,Girigiroi,46,,1.5666667,33.7666667
ug,giyaguya,Giyaguya,69,,2.0333333,34.1333333
ug,gobero,Gobero,90,,0.1833333,32.7
ug,gobero,Gobero,96,,0.4833333,32.3166667
ug,gogonya,Gogonya,56,,0.45,31.95
ug,gogonyo,Gogonyo,60,,1.2338889,33.5961111
ug,goli,Goli,58,,2.3852778,31.0419444
ug,goli,Goli,77,,2.7,31.1
ug,golola,Golola,56,,0.1666667,32.05
ug,golomolo,Golomolo,90,,0.2597222,33.0763889
ug,goma,Goma,61,,-0.8941667,31.7413889
ug,goma,Goma,90,,0.4,32.7
ug,gombe,Gombe,56,,0.3,32.15
ug,gombe,Gombe,61,,-0.7,31.3333333
ug,gombe,Gombe,78,,0.5666667,33.6
ug,gombe,Gombe,89,,0.2033333,32.0880556
ug,gombe,Gombe,96,,0.4672222,32.5030556
ug,gomero,Gomero,70,,1.2166667,32.0333333
ug,gomero,Gomero,85,,0.65,31.2833333
ug,gonve,Gonve,90,,0.5833333,32.7333333
ug,goromi,Goromi,58,,2.7,31.0333333
ug,goru,Goru,89,,-0.0833333,32.0166667
ug,gosola,Gosola,61,,-0.7166667,31.4833333
ug,goza,Goza,41,,0.7333333,31.2
ug,greek river,Greek River,39,,1.45,34.7166667
ug,gulama,Gulama,70,,0.7833333,32.5833333
ug,gulama,Gulama,71,,-0.4166667,31.7166667
ug,gulamubiri,Gulamubiri,78,,0.9,33.4333333
ug,gulu,Gulu,30,146832,2.7666667,32.3055556
ug,guluka,Guluka,73,,1.6333333,32.2833333
ug,gunda,Gunda,61,,-0.8333333,31.4333333
ug,gunda,Gunda,86,,0.5,33.45
ug,gurumu,Gurumu,77,,2.9666667,31.35
ug,gwar,Gwar,95,,1.6805556,33.7594444
ug,gwase,Gwase,78,,1.0333333,33.2166667
ug,gwatiro,Gwatiro,89,,0.1833333,32.1833333
ug,gweri,Gweri,95,,1.6805556,33.7594444
ug,gwetom,Gwetom,80,,1.7333333,33.5
ug,gwetom,Gwetom,95,,1.7,33.55
ug,hakekuba,Hakekuba,34,,-1.4166667,29.9
ug,hakibale,Hakibale,79,,0.7919444,30.3916667
ug,hakitengya,Hakitengya,28,,0.7333333,30.05
ug,hamukunga,Hamukunga,40,,0.0166667,30.0833333
ug,harugali,Harugali,28,,0.7086111,30.04
ug,hima,Hima,40,14678,0.3488889,30.1622222
ug,hoima,Hoima,31,39644,1.4355556,31.3436111
ug,hoimo,Hoimo,31,,1.6166667,31.1833333
ug,ibale,Ibale,52,,-0.6833333,30.5666667
ug,ibana,Ibana,86,,0.5166667,33.4833333
ug,ibanda,Ibanda,40,,0.36,30.0811111
ug,ibanda,Ibanda,52,24704,-0.1538889,30.5319444
ug,ibare,Ibare,59,,-0.7666667,30.1666667
ug,ibimbo,Ibimbo,40,,0.1,29.8833333
ug,ibonde,Ibonde,79,,0.6833333,30.2
ug,ibuje,Ibuje,50,,1.8891667,32.3808333
ug,ibulanku,Ibulanku,78,,0.5933333,33.6
ug,ibung,Ibung,26,,1.9,32.8333333
ug,icheme,Icheme,26,,2.4333333,32.6166667
ug,idia,Idia,69,,2.1833333,33.6833333
ug,idome,Idome,38,,1.0333333,33.3333333
ug,iganga,Iganga,38,,0.7166667,33.2333333
ug,iganga,Iganga,78,45023,0.6091667,33.4686111
ug,igang,Igang,78,,0.6091667,33.4686111
ug,igeyero,Igeyero,78,,0.5919444,33.3658333
ug,igola,Igola,38,,1.1833333,33.2333333
ug,igorora,Igorora,52,,-0.2211111,30.5475
ug,igotero,Igotero,66,,0.3833333,33.7333333
ug,igwe,Igwe,66,,0.4455556,33.8175
ug,ihunga,Ihunga,50,,1.6530556,31.7205556
ug,ihunga,Ihunga,59,,-0.8308333,30.1819444
ug,ihungu,Ihungu,50,,1.6530556,31.7205556
ug,ikamiro,Ikamiro,43,,-1.1666667,29.7333333
ug,ikanda,Ikanda,95,,1.3,33.15
ug,iki iki,Iki Iki,60,,1.0841667,34.0125
ug,ikilki,Ikilki,60,,1.0841667,34.0125
ug,ikoba,Ikoba,50,,1.5697222,31.6180556
ug,ikona,Ikona,95,,1.2666667,33.2
ug,ikulwe,Ikulwe,86,,0.4508333,33.4711111
ug,ikumba,Ikumba,34,,-1.1161111,29.8694444
ug,ikumbya,Ikumbya,38,,0.9747222,33.3169444
ug,ilama,Ilama,90,,0.2833333,32.35
ug,imanyiro,Imanyiro,86,,0.4747222,33.4580556
ug,imbamba,Imbamba,31,,1.3666667,31.3666667
ug,imvenga,Imvenga,77,,3.1,31.45
ug,inde,Inde,77,,2.8747222,31.2508333
ug,india,India,69,,2.1833333,33.6833333
ug,inomo,Inomo,26,,2.0666667,32.6833333
ug,inula,Inula,78,,1.1,33.3
ug,ipife,Ipife,77,,2.85,31.2666667
ug,irabi,Irabi,60,,0.9666667,33.95
ug,iramva,Iramva,77,,2.9833333,31.3666667
ug,iremerya,Iremerya,38,,1.2666667,33.1333333
ug,irenga,Irenga,59,,-0.8833333,30.2333333
ug,irimba,Irimba,47,,1.5,32.4666667
ug,irimbi,Irimbi,66,,0.45,33.7833333
ug,irimbi,Irimbi,78,,0.9327778,33.7163889
ug,iringa,Iringa,38,,1.2666667,32.9833333
ug,iringita,Iringita,70,,1.0666667,32.2333333
ug,iriri,Iriri,69,,2.0833333,34.2
ug,irundu,Irundu,38,,1.2166667,33.3666667
ug,iryango,Iryango,52,,-0.9666667,30.6
ug,ishagama,Ishagama,52,,-0.25,30.8333333
ug,ishaka,Ishaka,29,,-0.5430556,30.1369444
ug,ishaka,Ishaka,93,,-0.7658333,29.6533333
ug,ishanze,Ishanze,52,,-0.8,30.8833333
ug,ishasha,Ishasha,93,,-0.7658333,29.6533333
ug,ishingiro,Ishingiro,34,,-1.1333333,29.9333333
ug,isojo,Isojo,28,,0.8636111,30.2105556
ug,isunga,Isunga,79,,0.4833333,30.3166667
ug,itakaibolu,Itakaibolu,78,,0.65,33.3666667
ug,itam,Itam,47,,1.6333333,32.7
ug,itamya,Itamya,38,,1.3666667,33.0166667
ug,itanda,Itanda,78,,0.8166667,33.4666667
ug,itara,Itara,52,,-0.4166667,30.65
ug,itegyero,Itegyero,29,,-0.6166667,30.3166667
ug,itegyero,Itegyero,59,,-1.0,30.0833333
ug,itendero,Itendero,29,,-0.5666667,30.4166667
ug,itojo,Itojo,28,,0.8636111,30.2105556
ug,itolo,Itolo,78,,0.4166667,33.7
ug,itozho,Itozho,29,,-0.6575,30.41
ug,ituba,Ituba,78,,0.8,33.4
ug,itwara,Itwara,26,,1.7658333,32.1811111
ug,iwal,Iwal,26,,1.95,32.6666667
ug,iwemba,Iwemba,66,,0.6041667,33.8108333
ug,iyemba,Iyemba,66,,0.6041667,33.8108333
ug,iyingo,Iyingo,95,,1.3,33.3
ug,iyolwa,Iyolwa,76,,0.6044444,33.9813889
ug,izira,Izira,66,,0.5166667,33.7666667
ug,jaber,Jaber,26,,2.1872222,32.3494444
ug,janda,Janda,56,,0.6666667,32.7166667
ug,jandira,Jandira,89,,-0.0333333,32.0333333
ug,jandira,Jandira,96,,0.2166667,32.4
ug,janya,Janya,89,,0.1833333,32.3166667
ug,jelele,Jelele,95,,1.5666667,33.5166667
ug,jemba,Jemba,56,,0.5333333,31.7833333
ug,jerere,Jerere,95,,1.5666667,33.5166667
ug,jeza,Jeza,56,,0.3833333,32.2666667
ug,jimbi,Jimbi,56,,0.3333333,32.2833333
ug,jinga,Jinga,33,,0.4244444,33.2041667
ug,jinja,Jinja,33,93060,0.4244444,33.2041667
ug,jinja,Jinja,66,,0.3166667,33.9833333
ug,jinja,Jinja,96,,0.3833333,32.55
ug,jopakubi,Jopakubi,58,,2.4666667,30.8
ug,jopangira,Jopangira,58,,2.4166667,31.05
ug,juko,Juko,83,,1.1333333,32.8333333
ug,junda,Junda,70,,1.1166667,32.0166667
ug,junda,Junda,83,,1.3166667,32.7333333
ug,jungo,Jungo,96,,0.1666667,32.4166667
ug,kaabong,Kaabong,84,9806,3.4836111,34.1491667
ug,kaazi,Kaazi,96,,0.2005556,32.6141667
ug,kabaale,Kabaale,31,,1.4741667,31.0452778
ug,kabagole,Kabagole,52,,0.2052778,30.8497222
ug,kabahango,Kabahango,40,,-0.0833333,29.7666667
ug,kabahesi,Kabahesi,34,,-1.3833333,30.0166667
ug,kabaigarire,Kabaigarire,52,,-0.8,30.85
ug,kabalangi,Kabalangi,80,,2.0,33.3
ug,kabalang,Kabalang,80,,2.0,33.3
ug,kabale,Kabale,29,,-0.2833333,30.45
ug,kabale,Kabale,34,50871,-1.3261111,30.0038889
ug,kabale,Kabale,40,,0.4438889,30.1941667
ug,kabale,Kabale,41,,0.7908333,31.0633333
ug,kabale,Kabale,52,,-0.3,30.5666667
ug,kabale,Kabale,56,,0.55,32.4
ug,kabale,Kabale,61,,-0.7833333,31.5333333
ug,kabale,Kabale,71,,0.0,31.7166667
ug,kabale,Kabale,73,,1.0666667,32.4
ug,kabale,Kabale,80,,1.7666667,33.4333333
ug,kabalikweru,Kabalikweru,80,,1.75,33.15
ug,kabalongo,Kabalongo,38,,1.4,32.9333333
ug,kabamba,Kabamba,74,,0.25,31.1833333
ug,kabanda,Kabanda,31,,1.5333333,30.9833333
ug,kabandi,Kabandi,73,,1.2666667,32.6166667
ug,kabanga,Kabanga,42,,0.9833333,31.6833333
ug,kabango,Kabango,28,,0.7666667,30.1166667
ug,kabango,Kabango,80,,1.65,33.4833333
ug,kabanyata,Kabanyata,83,,1.05,32.7166667
ug,kabare,Kabare,29,,-0.2833333,30.45
ug,kabare,Kabare,52,,-0.3,30.5666667
ug,kabare,Kabare,71,,0.0,31.7166667
ug,kabaroge,Kabaroge,26,,0.8791667,32.6458333
ug,kabarole,Kabarole,79,,0.65,30.2666667
ug,kabarwa,Kabarwa,46,,1.4536111,34.1627778
ug,kabasanda,Kabasanda,56,,0.2716667,32.2111111
ug,kabasegwa,Kabasegwa,61,,-0.4666667,31.1666667
ug,kabata,Kabata,46,,1.5166667,33.9
ug,kabatego,Kabatego,73,,1.3333333,32.6
ug,kabat,Kabat,91,,1.3833333,34.4166667
ug,kabatoro,Kabatoro,40,,-0.1591667,29.9519444
