,Sehovici,02,,44.4791667,17.2058333
ba,vejzovica han,Vejzovica Han,01,,43.435,17.8958333
ba,vejzovici,Vejzovici,01,,43.4222222,17.8111111
ba,vekici,Vekici,01,,43.3161111,17.3197222
ba,vekici,Vekici,02,,44.8202778,16.9125
ba,veladzici,Veladzici,01,,45.0955556,16.0122222
ba,veladzic,Veladzic,01,,44.9883333,16.0283333
ba,velagici,Velagici,01,4972,44.5572222,16.7316667
ba,vela,Vela,01,,43.9094444,18.1844444
ba,velcusa,Velcusa,01,,43.5147222,18.2477778
ba,velebit,Velebit,01,,44.7794444,16.0152778
ba,velebit,Velebit,02,,44.9538889,16.2394444
ba,velecevo,Velecevo,02,,43.495,18.8013889
ba,veledin,Veledin,02,,44.1858333,18.86
ba,velenici,Velenici,02,,43.3447222,18.9602778
ba,velesici,Velesici,01,,43.8694444,18.3961111
ba,veletovo,Veletovo,02,,43.8002778,19.3825
ba,veleusa,Veleusa,01,,43.5147222,18.2477778
ba,veli banjdol,Veli Banjdol,01,,43.2894444,17.9355556
ba,velicani,Velicani,02,,42.8688889,18.02
ba,velica selo,Velica Selo,01,,45.0483333,15.9933333
ba,velicevici,Velicevici,02,,44.3822222,18.9661111
ba,velici,Velici,01,,44.4072222,18.1844444
ba,velici,Velici,02,,44.2733333,19.0133333
ba,velijasnica,Velijasnica,02,,44.4152778,16.835
ba,velije,Velije,02,,44.4333333,16.8480556
ba,velika bara,Velika Bara,02,,44.2258333,19.3088889
ba,velika brijesnica,Velika Brijesnica,01,,44.7297222,18.2094444
ba,velika broda,Velika Broda,01,,44.1952778,17.8786111
ba,velika brusnica,Velika Brusnica,02,,45.0658333,18.1891667
ba,velika bukovica,Velika Bukovica,01,,44.2408333,17.6869444
ba,velika bukovica,Velika Bukovica,02,,44.7725,18.0191667
ba,velika dabrnja,Velika Dabrnja,01,,45.0305556,16.2036111
ba,velika daljegosta,Velika Daljegosta,02,,44.0119444,19.5325
ba,velika delegosta,Velika Delegosta,02,,44.0119444,19.5325
ba,velika gareva,Velika Gareva,02,,43.0975,18.6083333
ba,velika gata,Velika Gata,01,,44.9177778,15.8211111
ba,velika glogova,Velika Glogova,02,,44.2180556,19.2733333
ba,velika gostilja,Velika Gostilja,02,,43.8466667,19.3133333
ba,velika ilova,Velika Ilova,02,,44.9372222,17.6808333
ba,velika jabuka,Velika Jabuka,02,,43.7191667,18.9697222
ba,velika jasenica,Velika Jasenica,01,,44.8183333,16.2516667
ba,velika jelovaca,Velika Jelovaca,02,,44.7583333,17.4338889
ba,velika jesenica,Velika Jesenica,01,,44.8183333,16.2516667
ba,velika johova,Velika Johova,02,,45.1855556,16.7011111
ba,velika joseva,Velika Joseva,02,,44.0477778,19.5188889
ba,velika kladusa,Velika Kladusa,01,19330,45.1894444,15.8116667
ba,velika klisura,Velika Klisura,02,,43.7794444,19.1427778
ba,velika kula,Velika Kula,01,,44.1747222,18.6819444
ba,velika ljubina,Velika Ljubina,02,,43.4219444,18.6647222
ba,velika njiva,Velika Njiva,01,,43.9655556,18.4044444
ba,velika njiva,Velika Njiva,02,,44.3455556,18.9461111
ba,velika obarska,Velika Obarska,02,5142,44.8052778,19.1641667
ba,velika palanciste,Velika Palanciste,02,,45.0113889,16.7455556
ba,velika poljana,Velika Poljana,01,,43.4827778,17.5208333
ba,velika rijeka,Velika Rijeka,02,,44.9044444,18.1633333
ba,velika rujiska,Velika Rujiska,02,,44.9283333,16.3172222
ba,velika sipovaca,Velika Sipovaca,01,,43.2452778,17.4166667
ba,velika snjegotina,Velika Snjegotina,02,,44.7047222,17.5236111
ba,velika socanica,Velika Socanica,02,,44.8825,17.9330556
ba,velika strana,Velika Strana,02,,43.9263889,18.615
ba,velika,Velika,01,,43.7513889,17.995
ba,velika,Velika,02,,44.9113889,18.0011111
ba,velika zuljevica,Velika Zuljevica,02,,45.0927778,16.4622222
ba,velike njive,Velike Njive,02,,43.7358333,19.3405556
ba,velike sotnice,Velike Sotnice,01,,44.0063889,18.0005556
ba,velike sume,Velike Sume,01,,44.0377778,18.4783333
ba,velike zalozje,Velike Zalozje,01,,44.8283333,15.9094444
ba,veliki badic,Veliki Badic,01,,44.9211111,16.1822222
ba,veliki baljevac,Veliki Baljevac,01,,44.8227778,15.775
ba,veliki banici,Veliki Banici,02,,43.5511111,19.2247222
ba,veliki begovic,Veliki Begovic,02,,44.9952778,16.4036111
ba,veliki belinkovac,Veliki Belinkovac,02,,42.6819444,18.3761111
ba,veliki bric,Veliki Bric,02,,44.4336111,17.7072222
ba,veliki brusovac,Veliki Brusovac,01,,44.6694444,16.1002778
ba,veliki cair,Veliki Cair,01,,43.5313889,18.1886111
ba,veliki cardak,Veliki Cardak,02,,44.9505556,18.3863889
ba,veliki cvjetnic,Veliki Cvjetnic,01,,44.4305556,16.1594444
ba,veliki dolac,Veliki Dolac,01,,43.4336111,17.8022222
ba,veliki dubovik,Veliki Dubovik,01,,44.8463889,16.2905556
ba,veliki galecic,Veliki Galecic,01,,43.8102778,17.1908333
ba,veliki guber,Veliki Guber,01,,43.8177778,16.9536111
ba,veliki humac,Veliki Humac,01,,43.1847222,17.5286111
ba,veliki ilici,Veliki Ilici,01,,44.7466667,16.6136111
ba,veliki junuzovici,Veliki Junuzovici,01,,44.4786111,18.2288889
ba,veliki kablici,Veliki Kablici,01,,43.8544444,16.9594444
ba,veliki ladevac,Veliki Ladevac,02,,44.6847222,17.6027778
ba,veliki liskovac,Veliki Liskovac,01,,43.4619444,17.5055556
ba,veliki mokres,Veliki Mokres,02,,45.0863889,17.3641667
ba,veliki mosunj,Veliki Mosunj,01,,44.165,17.7405556
ba,veliki mos,Veliki Mos,01,,44.165,17.7405556
ba,veliki mracaj,Veliki Mracaj,01,,44.1686111,16.3033333
ba,veliki obljaj,Veliki Obljaj,01,,44.1783333,16.3886111
ba,veliki ogradenik,Veliki Ogradenik,01,,43.2461111,17.6519444
ba,veliki orguz,Veliki Orguz,01,,43.7752778,16.8552778
ba,veliki palez,Veliki Palez,01,,44.2686111,16.7244444
ba,veliki polom,Veliki Polom,02,,44.2547222,19.2480556
ba,veliki prnjavor,Veliki Prnjavor,02,,44.8236111,17.9711111
ba,veliki prolog,Veliki Prolog,01,,43.7888889,16.8391667
ba,veliki racic,Veliki Racic,01,,44.7405556,15.9391667
ba,veliki radic,Veliki Radic,01,,44.8369444,16.0522222
ba,veliki risovac,Veliki Risovac,01,,44.7388889,16.2241667
ba,veliki skocaj,Veliki Skocaj,01,,44.7563889,15.8747222
ba,veliki skroze,Veliki Skroze,01,,44.4377778,18.1680556
ba,veliki stijenjani,Veliki Stijenjani,01,,44.5597222,16.1369444
ba,veliki stjenjani,Veliki Stjenjani,01,,44.5597222,16.1369444
ba,veliki trnovci,Veliki Trnovci,01,,44.0927778,18.2191667
ba,veliki zdralovac,Veliki Zdralovac,02,,44.9627778,18.3811111
ba,veliki zelinovac,Veliki Zelinovac,01,,44.6738889,16.2283333
ba,veliko blasko,Veliko Blasko,02,,44.8602778,17.2925
ba,veliko cajno,Veliko Cajno,01,,44.0272222,18.2008333
ba,veliko dvoriste,Veliko Dvoriste,02,,45.1361111,16.6902778
ba,veliko marevo,Veliko Marevo,02,,43.5619444,18.6930556
ba,veliko ocijevo,Veliko Ocijevo,01,,44.4852778,16.2113889
ba,veliko palanciste,Veliko Palanciste,02,,45.0158333,16.7363889
ba,veliko ponijevo,Veliko Ponijevo,01,,44.4888889,18.0088889
ba,veliko seliste,Veliko Seliste,01,,44.6572222,16.2047222
ba,veliko selo,Veliko Selo,01,,44.55,19.0333333
ba,veliko ticevo,Veliko Ticevo,01,,44.2158333,16.5255556
ba,veliko zalozje,Veliko Zalozje,01,,44.8283333,15.9094444
ba,velimirovici,Velimirovici,02,,44.6136111,17.2033333
ba,velimir,Velimir,01,,43.8177778,17.2213889
ba,velino selo,Velino Selo,01,,44.7397222,18.7166667
ba,velino selo,Velino Selo,02,,44.8819444,19.3027778
ba,velis,Velis,02,,43.0311111,17.9783333
ba,veljaci,Veljaci,01,,43.2372222,17.445
ba,velja gora,Velja Gora,02,,42.6486111,18.3425
ba,velja meda,Velja Meda,01,,42.92,17.9288889
ba,velja medja,Velja Medja,01,,42.92,17.9288889
ba,velja sela,Velja Sela,01,,42.9155556,17.8961111
ba,velja,Velja,01,,44.4133333,17.8255556
ba,velje polje,Velje Polje,02,,43.7294444,19.4069444
ba,velji galici,Velji Galici,01,,43.4986111,17.2294444
ba,velji lug,Velji Lug,02,,43.8033333,19.3072222
ba,veljke,Veljke,02,,44.0641667,17.1758333
ba,velniac,Velniac,02,,44.6819444,17.5302778
ba,velusa,Velusa,01,,43.5147222,18.2477778
ba,veluse,Veluse,01,,43.5147222,18.2477778
ba,veoca,Veoca,02,,44.3177778,19.0866667
ba,veresika,Veresika,01,,44.5258333,18.5447222
ba,verici,Verici,02,,44.4633333,17.3463889
ba,verija,Verija,02,,45.1752778,16.7677778
ba,verusa,Verusa,01,,43.9952778,18.0888889
ba,vesela,Vesela,01,,44.0341667,17.4247222
ba,veselica,Veselica,02,,43.3861111,18.6966667
ba,veselice,Veselice,02,,43.4613889,18.9366667
ba,veselinovici,Veselinovici,01,,44.3569444,18.1
ba,veselinovici,Veselinovici,02,,45.0247222,16.6788889
ba,veselinovjci,Veselinovjci,02,,43.8066667,18.5033333
ba,vesici,Vesici,01,,44.235,17.9577778
ba,vesici,Vesici,02,,44.6061111,17.2319444
ba,vicani,Vicani,01,,43.4566667,17.3847222
ba,vica,Vica,01,,43.9372222,18.42
ba,vidakovici,Vidakovici,01,,43.9747222,18.4227778
ba,vidakovici,Vidakovici,02,,44.4258333,19.0827778
ba,vidakovici vrela,Vidakovici Vrela,02,,44.3386111,18.9122222
ba,vida,Vida,01,,44.8830556,18.3852778
ba,vidici,Vidici,01,,43.8875,16.7477778
ba,vidici,Vidici,02,,44.4466667,17.0005556
ba,vidimlije,Vidimlije,01,,43.9555556,16.9466667
ba,vidimlje,Vidimlje,01,,43.9555556,16.9466667
ba,vidobare,Vidobare,02,,43.5852778,19.0763889
ba,vidorija,Vidorija,02,,45.0411111,16.3697222
ba,vidosavici,Vidosavici,01,,43.8338889,18.0483333
ba,vidosi kula,Vidosi Kula,01,,43.7719444,17.0266667
ba,vidosi,Vidosi,01,3905,43.7713889,17.0283333
ba,vidosovici,Vidosovici,01,,43.8338889,18.0483333
ba,vidotina,Vidotina,01,,43.9738889,18.4133333
ba,vidovac,Vidovac,01,,43.8691667,17.9402778
ba,vidovci,Vidovci,01,,43.8722222,18.2291667
ba,vidovice,Vidovice,01,,44.9833333,18.7316667
ba,vidovici,Vidovici,01,,43.2333333,17.75
ba,vidovici,Vidovici,02,,43.67,19.4147222
ba,vidovic,Vidovic,01,,43.7519444,17.4733333
ba,vidoviste,Vidoviste,02,,44.4011111,17.4902778
ba,vidovo selo,Vidovo Selo,01,,44.3141667,16.4561111
ba,vidrici,Vidrici,02,,43.9488889,18.8344444
ba,vidrovici,Vidrovici,01,,44.7605556,18.5011111
ba,vidusa,Vidusa,01,,44.1108333,18.0333333
ba,vignjevica kosa,Vignjevica Kosa,01,,45.2144444,15.9519444
ba,vihari,Vihari,02,,43.7347222,18.7180556
ba,vihnici,Vihnici,02,,43.6219444,19.1075
ba,vihovici,Vihovici,01,,43.3619444,17.7911111
ba,vihovici,Vihovici,02,,43.5038889,18.4894444
ba,vijacani donji,Vijacani Donji,02,,44.7966667,17.6058333
ba,vijacani gornji,Vijacani Gornji,02,,44.7572222,17.6383333
ba,vijaka,Vijaka,01,,44.2108333,18.4375
ba,vije logorci,Vije Logorci,02,,42.9961111,18.17
ba,vijenac,Vijenac,01,,44.2705556,17.2811111
ba,vijenac,Vijenac,02,,44.9802778,17.2602778
ba,vijer,Vijer,01,,43.9325,18.1533333
ba,vijesolici,Vijesolici,01,,44.0358333,18.2272222
ba,vikac,Vikac,02,,43.4452778,18.9488889
ba,vikali,Vikali,01,,44.7202778,18.4108333
ba,vikend naselje,Vikend Naselje,01,,44.1266667,17.735
ba,vikici,Vikici,01,,44.8919444,15.7758333
ba,vikoc,Vikoc,02,,43.4452778,18.9488889
ba,vikovici,Vikovici,01,,44.4305556,18.2008333
ba,vila,Vila,01,,44.0288889,18.4480556
ba,vildani,Vildani,01,,44.3791667,18.4019444
ba,vilenica,Vilenica,01,,44.2136111,17.6572222
ba,vilenjak,Vilenjak,01,,44.0319444,18.1138889
ba,vilesi,Vilesi,01,,44.0580556,17.505
ba,vile,Vile,01,,44.0027778,17.2847222
ba,vile,Vile,02,,45.0416667,16.6347222
ba,vilici,Vilici,01,,44.97,15.8525
ba,vilic,Vilic,01,,43.9975,18.4936111
ba,vilisca,Vilisca,02,,44.3105556,17.1533333
ba,vilista,Vilista,01,,43.4716667,18.2133333
ba,viljajcici,Viljajcici,01,,44.0297222,18.0775
ba,vilogorci,Vilogorci,02,,42.9961111,18.17
ba,vilusici,Vilusici,01,,44.5247222,18.6269444
ba,vilusi,Vilusi,02,,44.6875,16.9038889
ba,vinac,Vinac,01,,44.2705556,17.2811111
ba,vinarici,Vinarici,01,,43.6608333,18.9575
ba,vina,Vina,01,,43.5986111,18.7563889
ba,vina,Vina,02,,43.5408333,18.9069444
ba,vincici,Vincici,02,,44.8983333,17.7166667
ba,vinica,Vinica,01,,43.5725,17.0516667
ba,vinice,Vinice,01,,43.5725,17.0516667
ba,vinine,Vinine,01,,42.9883333,17.8463889
ba,viniste,Viniste,01,,43.6847222,17.9497222
ba,vinjaga,Vinjaga,02,,44.1858333,19.0444444
ba,vinjani,Vinjani,01,,43.5094444,17.2416667
ba,vinjiste,Vinjiste,02,,43.9533333,19.1438889
ba,vinogradi,Vinogradi,01,,43.865,18.2566667
ba,vinograd,Vinograd,01,,44.4427778,18.3561111
ba,vinograd,Vinograd,02,,43.7925,18.7936111
ba,vinovac,Vinovac,02,,44.7761111,17.7577778
ba,vinska,Vinska,02,,45.065,18.0947222
ba,viogor,Viogor,02,,44.1008333,19.26
ba,vionica,Vionica,01,,43.2091667,17.6927778
ba,virtunici,Virtunici,02,,44.4483333,16.7255556
ba,vir,Vir,01,,43.5216667,17.1936111
ba,visca donja,Visca Donja,01,,44.4111111,18.6269444
ba,visca gornja,Visca Gornja,01,,44.3958333,18.5952778
ba,visegradska banja,Visegradska Banja,02,,43.8222222,19.3086111
ba,visegrad,Visegrad,01,,43.9277778,18.2427778
ba,visegrad,Visegrad,02,6086,43.7847222,19.2991667
ba,visekruna,Visekruna,02,,44.7283333,17.2255556
ba,visevice,Visevice,02,,44.5669444,17.3441667
ba,visici,Visici,01,,43.0672222,17.7122222
ba,visici,Visici,02,,44.8272222,16.9980556
ba,visnica,Visnica,01,,43.36,17.4630556
ba,visnjevci,Visnjevci,02,,44.8194444,19.0547222
ba,visnjevlje,Visnjevlje,01,,43.6147222,18.1683333
ba,visnjevo,Visnjevo,01,,44.3088889,17.7105556
ba,visnjevo,Visnjevo,02,,43.2147222,18.5061111
ba,visnjica,Visnjica,01,,43.9494444,18.0411111
ba,visnjica,Visnjica,02,,44.115,19.1005556
ba,visnjici,Visnjici,01,,44.1372222,18.3677778
ba,visnjik,Visnjik,02,,44.995,18.0338889
ba,visocnik,Visocnik,02,,44.0588889,18.9052778
ba,visojevica,Visojevica,01,,43.9869444,18.4683333
ba,visoka,Visoka,01,,43.3722222,17.3044444
ba,visokovac,Visokovac,01,,44.3525,17.3547222
ba,visokovci,Visokovci,01,,44.1994444,17.8633333
ba,visokovici,Visokovici,02,,43.5786111,18.6033333
ba,visoko,Visoko,01,17890,43.9888889,18.1780556
ba,visori,Visori,01,,44.6355556,18.7141667
ba,visovica,Visovica,01,,43.9869444,18.4683333
ba,vis,Vis,01,,44.4252778,18.8647222
ba,vis,Vis,02,,44.2791667,18.9208333
ba,vitaja,Vitaja,02,,44.7022222,19.2794444
ba,vitaljevici,Vitaljevici,02,,44.0491667,19.6183333
ba,vitaljina,Vitaljina,01,,43.1694444,17.5622222
ba,vitalj,Vitalj,01,,44.2402778,18.7027778
ba,vitanevac,Vitanevac,02,,43.3652778,18.8122222
ba,vitanovicidonji,VitanoviciDonji,BD,,44.8472222,18.6819444
ba,vitanovici gornji,Vitanovici Gornji,BD,,44.8419444,18.6697222
ba,vitasovci,Vitasovci,02,,45.0241667,16.4841667
ba,vitasovina,Vitasovina,02,,43.2411111,18.6477778
ba,vitez,Vitez,01,8140,44.1544444,17.7902778
ba,vitez,Vitez,02,,43.8036111,18.6408333
ba,vitici,Vitici,02,,44.1486111,19.1238889
ba,viti grab,Viti Grab,02,,43.6261111,19.3125
ba,vitina,Vitina,01,4384,43.2375,17.4838889
ba,vitine,Vitine,02,,43.4002778,19.0316667
ba,vitinica,Vitinica,01,,44.4988889,19.0197222
ba,vitkovci,Vitkovci,02,,44.6841667,17.8622222
ba,vitkovice,Vitkovice,01,,43.6258333,18.96
ba,vitkovici,Vitkovici,01,,43.6258333,18.96
ba,vitkovici,Vitkovici,02,,44.2486111,19.3158333
ba,vitlaci,Vitlaci,01,,44.4505556,17.9955556
ba,vitlovac,Vitlovac,02,,44.1230556,19.2963889
ba,vitonja,Vitonja,02,,42.9777778,18.0713889
ba,vitoroga,Vitoroga,02,,44.1125,17.14
ba,vitovlje malo,Vitovlje Malo,01,,44.3491667,17.4575
ba,vitovlje,Vitovlje,01,,44.3272222,17.4852778
ba,vitusa,Vitusa,01,,43.3563889,17.2875
ba,vjerca,Vjerca,02,,43.7622222,18.3647222
ba,vjernovici,Vjernovici,02,,43.3477778,18.9327778
ba,vjestice,Vjestice,01,,44.2516667,16.5519444
ba,vjeternice,Vjeternice,01,,43.7013889,18.0119444
ba,vjetrace,Vjetrace,02,,43.2844444,18.2688889
ba,vjetrenice,Vjetrenice,01,,44.1786111,17.8444444
ba,vjetrenik,Vjetrenik,01,,42.9408333,17.8808333
ba,vjetrenik,Vjetrenik,02,,43.9119444,18.9255556
ba,vjetreno,Vjetreno,01,,42.7313889,18.1138889
ba,vjetri,Vjetri,02,,42.8227778,18.1763889
ba,vlacici,Vlacici,02,,44.0819444,18.8666667
ba,vlacine,Vlacine,02,,45.0041667,16.7905556
ba,vladajevici,Vladajevici,01,,44.0430556,18.5861111
ba,vladevici,Vladevici,01,,44.1513889,17.4575
ba,vladici,Vladici,01,,43.7097222,17.8425
ba,vladikovi,Vladikovi,02,,43.5444444,18.82
ba,vladjevici,Vladjevici,01,,44.1513889,17.4575
ba,vladnica,Vladnica,01,,42.7088889,18.1286111
ba,vladojevici,Vladojevici,01,,44.0430556,18.5861111
ba,vladojevic,Vladojevic,01,,44.0430556,18.5861111
ba,vladusici,Vladusici,02,,42.8225,18.245
ba,vlahinja,Vlahinja,02,,42.8463889,18.4525
ba,vlahinje,Vlahinje,01,,44.0066667,18.3047222
ba,vlahoje,Vlahoje,02,,43.5263889,18.4388889
ba,vlaholje,Vlaholje,02,,43.5263889,18.4388889
ba,vlahovaca,Vlahovaca,02,,43.3519444,18.7527778
ba,vlahovici,Vlahovici,01,,43.5852778,18.3016667
ba,vlahovici,Vlahovici,02,,43.0283333,18.1222222
ba,vlahovlje,Vlahovlje,02,,43.5263889,18.4388889
ba,vlajcici,Vlajcici,01,,43.5625,17.0744444
ba,vlajici,Vlajici,01,,44.1383333,18.1572222
ba,vlajici,Vlajici,02,,44.5672222,17.8175
ba,vlajinja,Vlajinja,02,,42.8463889,18.4525
ba,vlajsovici,Vlajsovici,01,,44.2619444,17.5555556
ba,vlajsovici,Vlajsovici,02,,45.1238889,16.8561111
ba,vlaka,Vlaka,01,,42.7338889,18.1052778
ba,vlaka,Vlaka,02,,43.1819444,18.5941667
ba,vlake,Vlake,01,,43.2333333,17.6025
ba,vlaknica,Vlaknica,02,,45.1213889,17.6455556
ba,vlakovo,Vlakovo,01,,43.8763889,18.24
ba,vlasace,Vlasace,02,,42.7980556,18.2211111
ba,vlasenica,Vlasenica,02,4508,44.1819444,18.9405556
ba,vlasenice,Vlasenice,02,,44.1819444,18.9405556
ba,vlasici,Vlasici,01,,43.4086111,17.3252778
ba,vlasic,Vlasic,01,,43.9838889,18.3533333
ba,vlasinje,Vlasinje,01,,44.4327778,17.22
ba,vlaska mala,Vlaska Mala,01,,45.0636111,18.3619444
ba,vlaska,Vlaska,02,,42.8302778,18.3455556
ba,vlaske vode,Vlaske Vode,02,,43.6644444,19.0558333
ba,vlaski do,Vlaski Do,02,,42.6652778,18.5025
ba,vlaskovci,Vlaskovci,02,,45.1302778,16.7852778
ba,vlaskovo,Vlaskovo,01,,43.9438889,18.2830556
ba,vlasulje,Vlasulje,02,,43.7388889,18.4180556
ba,vlatkovici,Vlatkovici,02,,44.4302778,17.4844444
ba,vldosevici,Vldosevici,01,,44.2219444,17.6238889
ba,vocenica,Vocenica,01,,44.6352778,16.2722222
ba,voce,Voce,01,,43.6408333,18.935
ba,vocnjak,Vocnjak,01,,44.2380556,17.5652778
ba,vodenica,Vodenica,01,,44.6352778,16.2722222
ba,vodeni do,Vodeni Do,01,,42.9394444,17.9091667
ba,vodeni,Vodeni,02,,42.9380556,18.0997222
ba,vodevica do,Vodevica Do,02,,44.4261111,17.1461111
ba,vode,Vode,01,,43.69,17.8519444
ba,vodica,Vodica,02,,43.7413889,19.0863889
ba,vodice,Vodice,01,,43.2755556,17.4058333
ba,vodice,Vodice,02,,43.4991667,18.5683333
ba,vodjenica,Vodjenica,01,,44.6352778,16.2722222
ba,vodovode,Vodovode,02,,44.2063889,17.2402778
ba,vodovoje,Vodovoje,01,,43.8952778,18.065
ba,vodovoji,Vodovoji,01,,43.8952778,18.065
ba,voganac,Voganac,02,,44.6016667,16.91
ba,vogosca,Vogosca,01,8179,43.9019444,18.3480556
ba,vojevac,Vojevac,01,,44.8036111,16.2216667
ba,vojevici,Vojevici,01,,42.8844444,17.9175
ba,vojinovici,Vojinovici,02,,44.2791667,17.1775
ba,vojkovici,Vojkovici,01,,43.5725,17.2177778
ba,vojkovici,Vojkovici,02,,43.7958333,18.3436111
ba,vojnici,Vojnici,01,,43.2655556,17.4086111
ba,vojnin,Vojnin,02,,43.7125,18.9872222
ba,vojnoge,Vojnoge,02,,43.4997222,18.7936111
ba,vojnovici,Vojnovici,02,,43.3858333,18.7336111
ba,vojno,Vojno,01,,43.405,17.8622222
ba,vojno,Vojno,02,,44.2586111,16.8508333
ba,vojskova,Vojskova,01,,45.0827778,18.405
ba,vojskova,Vojskova,02,,45.0944444,16.9047222
ba,vojskovo,Vojskovo,02,,45.0944444,16.9047222
ba,vojvodici,Vojvodici,01,,44.6986111,16.4827778
ba,vojvodici,Vojvodici,02,,43.5572222,18.9213889
ba,vokici,Vokici,01,,44.7397222,16.6116667
ba,vokici,Vokici,02,,44.9586111,16.515
ba,volar gornji,Volar Gornji,02,,44.9658333,16.5733333
ba,volarica,Volarica,01,,44.8058333,15.9611111
ba,volarice,Volarice,01,,43.8669444,17.1852778
ba,volarici,Volarici,01,,43.2475,17.71
ba,volari,Volari,01,,43.9594444,17.5430556
ba,volari,Volari,02,,44.2836111,17.1297222
ba,volasi,Volasi,02,,44.5116667,16.8427778
ba,volice,Volice,01,,43.9088889,17.5191667
ba,volijak,Volijak,01,,44.3469444,17.2538889
ba,voljavica,Voljavica,02,,44.1647222,19.3794444
ba,voljevac,Voljevac,01,3764,43.8786111,17.6591667
ba,voljevac,Voljevac,02,,43.6447222,19.3297222
ba,voljevica,Voljevica,02,,44.1647222,19.3794444
ba,voljice,Voljice,01,,43.9088889,17.5191667
ba,voljice,Voljice,02,,43.0138889,18.4813889
ba,voljnak,Voljnak,02,,42.6838889,18.305
ba,voloder,Voloder,01,,44.9663889,16.1680556
ba,volujac,Volujac,02,,42.6838889,18.305
ba,volujak,Volujak,01,,43.8777778,18.0883333
ba,volujak,Volujak,02,,43.0647222,18.1063889
ba,vorotnjaci,Vorotnjaci,02,,44.8444444,17.5838889
ba,voskari,Voskari,02,,44.6997222,17.3211111
ba,vosnjak,Vosnjak,02,,44.1213889,19.4491667
ba,vozuca,Vozuca,01,3209,44.3613889,18.3577778
ba,vrabacka,Vrabacka,02,,44.0816667,18.8505556
ba,vrabac,Vrabac,02,,44.8613889,16.8925
ba,vrabci,Vrabci,02,,44.0336111,18.7786111
ba,vracari,Vracari,02,,44.44,16.7725
ba,vraca,Vraca,01,,44.2575,17.8952778
ba,vraca,Vraca,02,,43.6466667,19.0491667
ba,vracevac,Vracevac,01,,44.3522222,18.4225
ba,vracevica,Vracevica,02,,42.7994444,18.4366667
ba,vracevici,Vracevici,01,,44.5327778,18.4058333
ba,vracevici,Vracevici,02,,44.9730556,17.7425
ba,vragici,Vragici,02,,44.5702778,16.9286111
ba,vragolovi,Vragolovi,02,,43.8052778,18.9322222
ba,vragolovo,Vragolovo,02,,45.0563889,16.6752778
ba,vranac,Vranac,01,,43.1613889,17.7266667
ba,vrana rupe,Vrana Rupe,02,,43.9455556,18.5427778
ba,vrana,Vrana,02,,43.9416667,18.5366667
ba,vrancici,Vrancici,01,,43.8311111,18.1694444
ba,vranci,Vranci,01,,43.6836111,18.7525
ba,vrandik,Vrandik,02,,44.8833333,18.0333333
ba,vranduk,Vranduk,01,,44.2927778,17.9038889
ba,vranduk,Vranduk,02,,44.8619444,18.0294444
ba,vranesevici,Vranesevici,02,,44.0988889,19.4755556
ba,vranesi,Vranesi,01,,43.685,18.8427778
ba,vranesi,Vranesi,02,,43.9611111,18.9625
ba,vrane,Vrane,02,,44.3886111,17.11
ba,vranica,Vranica,01,,45.0269444,18.5558333
ba,vranici,Vranici,01,,43.155,17.6083333
ba,vranici,Vranici,02,,44.1738889,17.1230556
ba,vranic,Vranic,01,,43.4291667,17.4105556
ba,vranic,Vranic,02,,43.4255556,18.8741667
ba,vranikuce,Vranikuce,02,,43.1572222,18.2125
ba,vraniska,Vraniska,01,,44.1336111,17.8072222
ba,vranisko,Vranisko,01,,44.1336111,17.8072222
ba,vranitegovi,Vranitegovi,02,,43.4875,18.8088889
ba,vranjace,Vranjace,01,,43.5794444,17.1158333
ba,vranjace,Vranjace,02,,43.8427778,18.4066667
ba,vranjacka trebava,Vranjacka Trebava,02,,44.8630556,18.2338889
ba,vranja dubrava,Vranja Dubrava,02,,42.9211111,18.4508333
ba,vranjak,Vranjak,01,,43.9222222,18.3155556
ba,vranjak,Vranjak,02,,43.8986111,19.1038889
ba,vranjcici,Vranjcici,01,,43.6330556,18.8841667
ba,vranj do,Vranj Do,02,,43.0963889,18.0330556
ba,vranje brdo,Vranje Brdo,02,,44.5275,17.3438889
ba,vranjesina,Vranjesina,01,,43.4836111,18.1755556
ba,vranjesi,Vranjesi,01,,43.3338889,17.4194444
ba,vranjesi,Vranjesi,02,,44.6455556,16.9936111
ba,vranjes,Vranjes,01,,43.1508333,17.6075
ba,vranjes,Vranjes,02,,43.8205556,18.3744444
ba,vranjevac,Vranjevac,02,,44.2675,18.985
ba,vranjevici,Vranjevici,01,,43.2216667,17.9227778
ba,vranjevici,Vranjevici,02,,43.5719444,18.7502778
ba,vranjevo selo,Vranjevo Selo,01,,42.9244444,17.6438889
ba,vranjkova lazina,Vranjkova Lazina,01,,43.4530556,17.5013889
ba,vranjkov brig,Vranjkov Brig,01,,43.4275,17.3880556
ba,vranjkovci,Vranjkovci,01,,43.4630556,17.4855556
ba,vranjkovici,Vranjkovici,01,,44.1986111,16.2908333
ba,vranjska,Vranjska,01,,44.1336111,17.8072222
ba,vranjska,Vranjska,02,,43.0216667,18.215
ba,vranj,Vranj,02,,43.9383333,18.5083333
ba,vrankamen,Vrankamen,01,,44.0277778,18.2763889
ba,vrankovci,Vrankovci,01,,44.1769444,18.3041667
ba,vrankovici,Vrankovici,01,,44.1769444,18.3041667
